fecha,hora,co_centenario,no2_centenario,pm10_centenario,co_cordoba,no2_cordoba,pm10_cordoba,co_la_boca,no2_la_boca,pm10_la_boca
2019-03-10,8,0.25,s/d,22,0.59,23,s/d,0.37,25,25
2019-03-10,9,0.25,s/d,22,0.59,25,s/d,0.37,23,25
2019-03-10,10,0.24,s/d,22,0.56,19,s/d,0.37,22,25
2019-03-10,11,0.22,s/d,21,0.52,11,s/d,0.35,14,24
2019-03-10,12,0.21,s/d,20,0.49,10,s/d,0.34,14,24
2019-03-10,13,0.21,s/d,20,0.46,9,s/d,0.32,11,23
2019-03-10,14,0.21,s/d,20,0.44,10,s/d,0.31,11,23
2019-03-10,15,0.20,s/d,20,0.41,10,s/d,0.30,10,22
2019-03-10,16,0.20,s/d,20,0.39,11,s/d,0.29,14,22
2019-03-10,17,0.19,s/d,19,0.39,11,s/d,0.30,13,22
2019-03-10,18,0.18,s/d,19,0.39,14,21,0.30,16,22
2019-03-10,19,0.18,s/d,19,0.42,17,21,0.32,21,22
2019-03-10,20,0.19,s/d,18,0.44,16,22,0.34,20,22
2019-03-10,21,0.20,s/d,18,0.47,17,22,0.35,20,22
2019-03-10,22,0.20,s/d,18,0.48,15,21,0.35,21,22
2019-03-10,23,0.20,s/d,18,0.49,13,21,0.36,19,21
2019-03-10,24,0.21,s/d,17,0.50,15,21,0.36,19,21
2019-03-11,1,0.21,s/d,16,0.50,13,22,0.36,17,21
2019-03-11,2,0.20,s/d,15,0.47,8,21,0.35,12,21
2019-03-11,3,0.19,s/d,14,0.44,7,21,0.34,9,20
2019-03-11,4,0.17,s/d,13,0.40,7,20,0.32,11,18
2019-03-11,5,0.15,s/d,13,0.36,11,19,0.31,13,18
2019-03-11,6,0.14,s/d,13,0.34,18,18,0.31,15,18
2019-03-11,7,0.13,s/d,13,0.32,17,18,0.32,15,19
2019-03-11,8,0.14,s/d,12,0.30,16,17,0.33,16,19
2019-03-11,9,0.16,s/d,12,0.29,13,17,0.34,15,20
2019-03-11,10,0.17,s/d,12,0.30,10,17,0.36,15,21
2019-03-11,11,0.19,s/d,12,0.33,15,17,0.37,13,22
2019-03-11,12,0.22,s/d,13,0.38,18,17,0.38,12,22
2019-03-11,13,0.24,s/d,13,0.40,13,17,0.39,12,23
2019-03-11,14,0.26,s/d,13,0.44,14,18,0.39,12,23
2019-03-11,15,0.26,s/d,13,0.49,17,18,0.39,15,24
2019-03-11,16,0.26,s/d,13,0.55,20,18,0.39,13,24
2019-03-11,17,0.26,s/d,14,0.59,19,19,0.38,15,23
2019-03-11,18,0.26,s/d,14,0.65,20,20,0.39,22,24
2019-03-11,19,0.27,s/d,14,0.72,25,19,0.41,25,23
2019-03-11,20,0.28,s/d,14,0.71,24,19,0.45,29,23
2019-03-11,21,0.28,s/d,14,0.73,24,20,0.45,28,23
2019-03-11,22,0.29,s/d,14,0.72,26,20,0.46,28,23
2019-03-11,23,0.29,s/d,14,0.67,21,21,0.46,23,24
2019-03-11,24,0.29,s/d,14,0.62,15,23,0.45,22,24
2019-03-12,1,0.29,s/d,15,0.57,13,24,0.45,19,24
2019-03-12,2,0.28,s/d,15,0.51,11,24,0.43,14,24
2019-03-12,3,0.25,s/d,15,0.41,9,24,0.40,13,24
2019-03-12,4,0.24,s/d,16,0.37,12,26,0.37,16,24
2019-03-12,5,0.22,s/d,15,0.34,11,27,0.36,17,24
2019-03-12,6,0.22,s/d,15,0.32,16,26,0.37,24,24
2019-03-12,7,0.23,s/d,15,0.36,24,28,0.38,19,24
2019-03-12,8,0.29,s/d,15,0.45,31,29,0.40,18,23
2019-03-12,9,0.38,s/d,16,0.55,30,30,0.44,20,22
2019-03-12,10,0.46,s/d,16,0.64,33,30,0.47,19,21
2019-03-12,11,0.53,s/d,16,0.75,27,31,0.50,18,21
2019-03-12,12,0.59,s/d,16,0.90,30,33,0.52,s/d,21
2019-03-12,13,0.63,s/d,16,1.05,32,33,0.57,14,21
2019-03-12,14,0.69,s/d,16,1.18,31,33,0.61,18,21
2019-03-12,15,0.71,s/d,16,1.26,30,33,0.63,19,21
2019-03-12,16,0.70,s/d,16,1.26,32,33,0.64,22,21
2019-03-12,17,0.65,s/d,16,1.29,32,34,0.62,23,21
2019-03-12,18,0.60,s/d,16,1.31,28,34,0.61,30,21
2019-03-12,19,0.57,s/d,16,1.31,28,34,0.60,26,20
